LOCATION,Country,TRANSACTION,SECTOR,TIME,Value
MEX,Mexico,LF521,RS14_S15H,2019-Q4,1402530.8
MEX,Mexico,LF521,RS14_S15H,2020-Q1,1540371.6
MEX,Mexico,LF521,RS14_S15H,2020-Q2,1656651.1
MEX,Mexico,LF521,RS14_S15H,2020-Q3,1724111.2
MEX,Mexico,LF521,RS14_S15H,2020-Q4,1689040.8
MEX,Mexico,LF521,RS14_S15H,2021-Q1,1744888.9
MEX,Mexico,LF522,RS14_S15H,2013-Q1,198901
MEX,Mexico,LF522,RS14_S15H,2013-Q2,207052.3
MEX,Mexico,LF522,RS14_S15H,2013-Q3,204480.9
MEX,Mexico,LF522,RS14_S15H,2013-Q4,230099
MEX,Mexico,LF522,RS14_S15H,2014-Q1,234481.9
MEX,Mexico,LF522,RS14_S15H,2014-Q2,252953.4
MEX,Mexico,LF522,RS14_S15H,2014-Q3,268988.1
MEX,Mexico,LF522,RS14_S15H,2014-Q4,274727.3
MEX,Mexico,LF522,RS14_S15H,2015-Q1,288067.5
MEX,Mexico,LF522,RS14_S15H,2015-Q2,291216.1
MEX,Mexico,LF522,RS14_S15H,2015-Q3,296831.2
MEX,Mexico,LF522,RS14_S15H,2015-Q4,304408.8
MEX,Mexico,LF522,RS14_S15H,2016-Q1,305014.5
MEX,Mexico,LF522,RS14_S15H,2016-Q2,305443.4
MEX,Mexico,LF522,RS14_S15H,2016-Q3,321766.2
MEX,Mexico,LF522,RS14_S15H,2016-Q4,325158.7
MEX,Mexico,LF522,RS14_S15H,2017-Q1,352083.2
MEX,Mexico,LF522,RS14_S15H,2017-Q2,358634.8
MEX,Mexico,LF522,RS14_S15H,2017-Q3,391932
MEX,Mexico,LF522,RS14_S15H,2017-Q4,462155.9
MEX,Mexico,LF522,RS14_S15H,2018-Q1,436916.9
MEX,Mexico,LF522,RS14_S15H,2018-Q2,459133.9
MEX,Mexico,LF522,RS14_S15H,2018-Q3,443237.1
MEX,Mexico,LF522,RS14_S15H,2018-Q4,391221.5
MEX,Mexico,LF522,RS14_S15H,2019-Q1,396479
MEX,Mexico,LF522,RS14_S15H,2019-Q2,392493.8
MEX,Mexico,LF522,RS14_S15H,2019-Q3,370075.9
MEX,Mexico,LF522,RS14_S15H,2019-Q4,397321.3
MEX,Mexico,LF522,RS14_S15H,2020-Q1,410463.3
MEX,Mexico,LF522,RS14_S15H,2020-Q2,457526.2
MEX,Mexico,LF522,RS14_S15H,2020-Q3,503738.7
MEX,Mexico,LF522,RS14_S15H,2020-Q4,571225.8
MEX,Mexico,LF522,RS14_S15H,2021-Q1,621553.3
